epoch,domain,sample_index,pc1,pc2
15,source,55,-0.43804287910461426,-1.3602734804153442
15,source,56,-0.40927255153656006,-1.5102801322937012
15,source,57,-0.39764392375946045,-1.778757095336914
15,source,58,-0.4200643301010132,-1.7882238626480103
15,source,59,-0.4534465968608856,-1.6312175989151
15,source,60,-0.4812113642692566,-1.7345943450927734
15,source,61,-0.45350581407546997,-1.6177077293395996
15,source,62,-0.4502548575401306,-1.8191924095153809
15,source,63,-0.49716126918792725,-1.7379573583602905
15,target,0,-1.138340711593628,-1.045043706893921
15,target,1,-1.2193270921707153,-2.0791821479797363
15,target,2,-0.9706258773803711,-2.3526625633239746
15,target,3,-0.8822838068008423,-1.728370189666748
15,target,4,-0.8172606229782104,-2.0492043495178223
15,target,5,-0.7403990626335144,-2.212177038192749
15,target,6,-0.7938429117202759,-2.4846553802490234
15,target,7,-0.6734447479248047,-1.862424373626709
15,target,8,-0.68086177110672,-2.0317230224609375
15,target,9,-0.7125673294067383,-1.1560837030410767
15,target,10,-0.7014742493629456,-1.4276328086853027
15,target,11,-0.7634589672088623,-1.9257001876831055
15,target,12,-0.8034057021141052,-1.601772665977478
15,target,13,-0.8664906024932861,-1.5023267269134521
15,target,14,-0.8832188844680786,-1.635057806968689
15,target,15,-0.7075100541114807,-1.781859278678894
15,target,16,-0.7529216408729553,-1.813422679901123
15,target,17,-0.8161411881446838,-2.2267415523529053
15,target,18,-0.888801634311676,-2.3463315963745117
15,target,19,-1.0391111373901367,-2.0303518772125244
15,target,20,-0.9655716419219971,-2.1913838386535645
15,target,21,-0.7194697856903076,-2.161259174346924
15,target,22,-1.0102648735046387,-2.024721622467041
15,target,23,-0.9827885031700134,-1.7554384469985962
15,target,24,-0.8674092292785645,-1.8730427026748657
15,target,25,-0.9489879608154297,-2.0581893920898438
15,target,26,-0.8118593692779541,-1.8614252805709839
15,target,27,-0.8358647227287292,-2.136054515838623
15,target,28,-0.7678810358047485,-2.0951976776123047
15,target,29,-0.9350159168243408,-1.91959547996521
15,target,30,-0.5830245614051819,-1.888575792312622
15,target,31,-0.8579477071762085,-2.6286563873291016
15,target,32,-0.9205229878425598,-2.6401567459106445
15,target,33,-0.8742477893829346,-2.499285936355591
15,target,34,-0.7233381271362305,-1.6176482439041138
15,target,35,-0.8642282485961914,-1.9169940948486328
15,target,36,-0.773042619228363,-2.485386848449707
15,target,37,-0.8323164582252502,-1.5697513818740845
15,target,38,-0.905414342880249,-1.9109256267547607
15,target,39,-0.8568559288978577,-2.1954879760742188
15,target,40,-1.1128822565078735,-1.5930583477020264
15,target,41,-1.0302447080612183,-1.4456392526626587
15,target,42,-0.7044655084609985,-1.7458136081695557
15,target,43,-0.7055469751358032,-1.1243964433670044
15,target,44,-0.8007532358169556,-1.4934366941452026
15,target,45,-0.665500819683075,-1.6112840175628662
15,target,46,-0.9959015250205994,-0.1659454107284546
15,target,47,-0.911400556564331,-1.0425612926483154
15,target,48,-1.080583095550537,-0.8686858415603638
15,target,49,-0.962127685546875,0.0440751314163208
15,target,50,-0.9973911643028259,-0.9588128328323364
15,target,51,-0.9541928768157959,-1.7743505239486694
15,target,52,-0.9809556603431702,-1.505024790763855
15,target,53,-0.9697772264480591,-1.8776108026504517
15,target,54,-1.0224456787109375,-1.92388117313385
15,target,55,-0.9347835183143616,-1.3456602096557617
15,target,56,-0.9886768460273743,-1.3200386762619019
15,target,57,-1.0134879350662231,-1.717203140258789
15,target,58,-0.926174521446228,-1.6339013576507568
15,target,59,-0.9713139533996582,-1.333989143371582
15,target,60,-1.0802334547042847,-1.418250322341919
15,target,61,-0.996492862701416,-1.165212869644165
15,target,62,-0.9450503587722778,-1.4493314027786255
15,target,63,-0.955147385597229,-1.194953441619873
16,source,0,-0.15746384859085083,-0.9788218140602112
16,source,1,-0.24242466688156128,-1.0432450771331787
16,source,2,-0.1730560064315796,-0.9993012547492981
16,source,3,-0.19969996809959412,-0.8199440240859985
16,source,4,-0.22155499458312988,-0.8275913000106812
16,source,5,-0.2517545819282532,-0.8661836981773376
16,source,6,-0.27344566583633423,-1.0345882177352905
16,source,7,-0.23232421278953552,-1.0667505264282227
16,source,8,-0.27148258686065674,-1.233208179473877
16,source,9,-0.24637064337730408,-1.1379210948944092
16,source,10,-0.23452690243721008,-1.3338372707366943
16,source,11,-0.18032541871070862,-1.2566485404968262
16,source,12,-0.41719767451286316,-1.4055653810501099
16,source,13,-0.4274790287017822,-1.2496904134750366
16,source,14,-0.39129728078842163,-1.404222846031189
16,source,15,-0.3440093398094177,-1.1877110004425049
16,source,16,-0.29157179594039917,-1.0740506649017334
16,source,17,-0.3525979816913605,-1.227154016494751
16,source,18,-0.3082146644592285,-1.2878401279449463
16,source,19,-0.37198373675346375,-1.181687831878662
16,source,20,-0.4065920114517212,-1.2041367292404175
16,source,21,-0.3604453206062317,-1.3036563396453857
16,source,22,-0.380670964717865,-1.3496536016464233
16,source,23,-0.3715125322341919,-1.331811547279358
16,source,24,-0.4010736346244812,-1.3487470149993896
16,source,25,-0.5075965523719788,-1.574641466140747
16,source,26,-0.4501870572566986,-1.6054410934448242
16,source,27,-0.46946796774864197,-1.6225306987762451
16,source,28,-0.47696635127067566,-1.46086585521698
16,source,29,-0.5385627746582031,-1.5928165912628174
16,source,30,-0.5110616087913513,-1.239874243736267
16,source,31,-0.5002856254577637,-1.082040786743164
16,source,32,-0.4676421284675598,-1.1768608093261719
16,source,33,-0.48655426502227783,-1.1678040027618408
16,source,34,-0.434028685092926,-1.1251466274261475
16,source,35,-0.516201913356781,-1.168940782546997
16,source,36,-0.476046085357666,-1.2816436290740967
16,source,37,-0.41490358114242554,-1.413697600364685
16,source,38,-0.3793681859970093,-1.4015754461288452
16,source,39,-0.40784716606140137,-1.4709694385528564
16,source,40,-0.4065128266811371,-1.3278270959854126
16,source,41,-0.3151051700115204,-1.5136349201202393
16,source,42,-0.33687958121299744,-1.5685930252075195
16,source,43,-0.3087330460548401,-1.416704773902893
16,source,44,-0.3535870909690857,-1.2558679580688477
16,source,45,-0.3097856938838959,-1.1164077520370483
16,source,46,-0.4013040065765381,-1.1995545625686646
16,source,47,-0.4363291263580322,-1.3305586576461792
16,source,48,-0.3696926534175873,-1.3218940496444702
16,source,49,-0.4249989986419678,-1.2928152084350586
16,source,50,-0.4460867643356323,-1.3858420848846436
16,source,51,-0.3718990087509155,-1.312993049621582
16,source,52,-0.33872807025909424,-1.2784714698791504
16,source,53,-0.3456977903842926,-1.2190624475479126
16,source,54,-0.34637680649757385,-1.2606064081192017
16,source,55,-0.3723255395889282,-1.2406811714172363
16,source,56,-0.37185144424438477,-1.3404254913330078
16,source,57,-0.3254704475402832,-1.5329508781433105
16,source,58,-0.3504166305065155,-1.556058645248413
16,source,59,-0.43189555406570435,-1.362091064453125
16,source,60,-0.3591015934944153,-1.5286335945129395
16,source,61,-0.36391931772232056,-1.4503809213638306
16,source,62,-0.316087543964386,-1.622428297996521
16,source,63,-0.33596450090408325,-1.7052569389343262
16,target,0,-0.9361968040466309,-0.9092108607292175
16,target,1,-1.1126718521118164,-2.0497171878814697
16,target,2,-0.7750861644744873,-2.3428869247436523
16,target,3,-0.6280848383903503,-1.748569369316101
16,target,4,-0.5939997434616089,-2.077800989151001
16,target,5,-0.6576212644577026,-2.279723644256592
16,target,6,-0.46551138162612915,-2.300936698913574
16,target,7,-0.5108746290206909,-1.797930121421814
16,target,8,-0.4784194231033325,-1.92360258102417
16,target,9,-0.4862655699253082,-1.3645342588424683
16,target,10,-0.49295979738235474,-1.4638476371765137
16,target,11,-0.5414822101593018,-1.8020055294036865
16,target,12,-0.4589606821537018,-1.3917219638824463
16,target,13,-0.728938102722168,-1.478346347808838
16,target,14,-0.6599597930908203,-1.7053358554840088
16,target,15,-0.6068270802497864,-1.7938584089279175
16,target,16,-0.5209122896194458,-1.9014477729797363
16,target,17,-0.5642186999320984,-2.2095797061920166
16,target,18,-0.5805827975273132,-2.2062954902648926
16,target,19,-0.8526065945625305,-1.898364543914795
16,target,20,-0.7176445722579956,-2.1505250930786133
16,target,21,-0.4822874665260315,-2.0797064304351807
16,target,22,-0.7516582608222961,-1.7507041692733765
16,target,23,-0.754085898399353,-1.6818944215774536
16,target,24,-0.6284465789794922,-1.6738603115081787
16,target,25,-0.752703845500946,-1.9818644523620605
16,target,26,-0.6039652228355408,-1.9034168720245361
16,target,27,-0.6593761444091797,-2.0737788677215576
16,target,28,-0.4767577052116394,-1.958831787109375
16,target,29,-0.6359276175498962,-1.923598289489746
16,target,30,-0.47091755270957947,-1.9607048034667969
16,target,31,-0.5841103792190552,-2.5179004669189453
16,target,32,-0.6304254531860352,-2.476719379425049
16,target,33,-0.5938946008682251,-2.5375313758850098
16,target,34,-0.4675440788269043,-1.783186435699463
16,target,35,-0.5721380710601807,-2.1815741062164307
16,target,36,-0.5197094678878784,-2.548020601272583
16,target,37,-0.5142284035682678,-1.7370984554290771
16,target,38,-0.5349576473236084,-1.9959592819213867
16,target,39,-0.6112311482429504,-2.1610043048858643
16,target,40,-0.7407902479171753,-1.525713562965393
16,target,41,-0.782681405544281,-1.3360146284103394
16,target,42,-0.41143935918807983,-1.8466250896453857
16,target,43,-0.4557892978191376,-1.0874354839324951
16,target,44,-0.5176452398300171,-1.4739320278167725
16,target,45,-0.300651490688324,-1.593610405921936
16,target,46,-0.7612806558609009,-0.14520251750946045
16,target,47,-0.719032347202301,-1.0028715133666992
16,target,48,-0.8370518684387207,-0.6976295113563538
16,target,49,-0.7285595536231995,0.20401358604431152
16,target,50,-0.9100059270858765,-0.850357711315155
16,target,51,-0.6672849655151367,-1.740018367767334
16,target,52,-0.6707924604415894,-1.4890801906585693
16,target,53,-0.7282224893569946,-1.9121160507202148
16,target,54,-0.7752925753593445,-1.7913386821746826
16,target,55,-0.8091297149658203,-1.3196570873260498
16,target,56,-0.7811848521232605,-1.2563047409057617
16,target,57,-0.7717574834823608,-1.5565725564956665
16,target,58,-0.6922577619552612,-1.4978387355804443
16,target,59,-0.6685601472854614,-1.2488996982574463
16,target,60,-0.8201358914375305,-1.4739201068878174
16,target,61,-0.70692378282547,-1.241593360900879
16,target,62,-0.6849222779273987,-1.4200403690338135
16,target,63,-0.6794220209121704,-1.208289623260498
17,source,0,-0.3504279553890228,-1.3356082439422607
17,source,1,-0.4402892589569092,-1.3997091054916382
17,source,2,-0.4012197256088257,-1.3780243396759033
17,source,3,-0.4065586030483246,-1.1897739171981812
17,source,4,-0.4666008949279785,-1.2311677932739258
17,source,5,-0.4764222800731659,-1.13709557056427
17,source,6,-0.44173598289489746,-1.1725653409957886
17,source,7,-0.46236714720726013,-1.2545489072799683
17,source,8,-0.4916192889213562,-1.392409324645996
17,source,9,-0.4969847798347473,-1.3468906879425049
17,source,10,-0.4910215735435486,-1.5095430612564087
17,source,11,-0.45873910188674927,-1.3554308414459229
17,source,12,-0.6371402740478516,-1.524643063545227
17,source,13,-0.6677936315536499,-1.5724619626998901
17,source,14,-0.6123857498168945,-1.604378581047058
17,source,15,-0.5898253917694092,-1.4597783088684082
17,source,16,-0.5559585094451904,-1.3384708166122437
17,source,17,-0.6003535985946655,-1.4037115573883057
17,source,18,-0.5594086647033691,-1.4061490297317505
17,source,19,-0.6207358837127686,-1.3342841863632202
17,source,20,-0.6148069500923157,-1.3483555316925049
17,source,21,-0.6280279159545898,-1.4170480966567993
17,source,22,-0.6218417882919312,-1.448852777481079
17,source,23,-0.6160393953323364,-1.4401419162750244
17,source,24,-0.634625256061554,-1.352910041809082
17,source,25,-0.700364351272583,-1.5926731824874878
17,source,26,-0.6365160942077637,-1.616208553314209
17,source,27,-0.6280911564826965,-1.6008285284042358
17,source,28,-0.6491184830665588,-1.5219449996948242
17,source,29,-0.63425612449646,-1.5943143367767334
17,source,30,-0.5875872373580933,-1.2703423500061035
17,source,31,-0.6160587668418884,-1.2328637838363647
17,source,32,-0.5775189995765686,-1.2929555177688599
17,source,33,-0.5761376619338989,-1.38636314868927
17,source,34,-0.5557435154914856,-1.3186237812042236
17,source,35,-0.5730670094490051,-1.2869410514831543
17,source,36,-0.5425301790237427,-1.2856535911560059
17,source,37,-0.563595175743103,-1.5114489793777466
17,source,38,-0.5060592889785767,-1.4709866046905518
17,source,39,-0.4726549983024597,-1.4412630796432495
17,source,40,-0.5078802108764648,-1.438846468925476
17,source,41,-0.470164954662323,-1.5674314498901367
17,source,42,-0.5133371353149414,-1.5959609746932983
17,source,43,-0.45575177669525146,-1.4436771869659424
17,source,44,-0.459475576877594,-1.359114170074463
17,source,45,-0.46732211112976074,-1.1848238706588745
17,source,46,-0.5304804444313049,-1.3159599304199219
17,source,47,-0.508111298084259,-1.3734328746795654
17,source,48,-0.5144964456558228,-1.421876311302185
17,source,49,-0.515262246131897,-1.4021345376968384
17,source,50,-0.5723076462745667,-1.5027505159378052
17,source,51,-0.4823044240474701,-1.5106769800186157
17,source,52,-0.4901927709579468,-1.4938539266586304
17,source,53,-0.4987529516220093,-1.4306021928787231
17,source,54,-0.48091626167297363,-1.493602991104126
17,source,55,-0.49244511127471924,-1.4342515468597412
17,source,56,-0.43685150146484375,-1.478874683380127
17,source,57,-0.45544373989105225,-1.6597667932510376
17,source,58,-0.4679674804210663,-1.7142350673675537
17,source,59,-0.5652341842651367,-1.6278808116912842
17,source,60,-0.5497468113899231,-1.7343522310256958
17,source,61,-0.5482010841369629,-1.6602685451507568
17,source,62,-0.5682536959648132,-1.761154294013977
17,source,63,-0.5626198053359985,-1.702628254890442
17,target,0,-0.9909055233001709,-1.14591646194458
17,target,1,-1.199926495552063,-2.1076807975769043
17,target,2,-0.9096546769142151,-2.2798805236816406
17,target,3,-0.8108895421028137,-1.5308327674865723
17,target,4,-0.7858673334121704,-1.9963045120239258
17,target,5,-0.7218198776245117,-2.3087873458862305
17,target,6,-0.5884061455726624,-2.4847359657287598
17,target,7,-0.6172277331352234,-2.0023651123046875
17,target,8,-0.6235507130622864,-2.0720627307891846
17,target,9,-0.6742590069770813,-1.3682217597961426
17,target,10,-0.6677473783493042,-1.6057971715927124
17,target,11,-0.6577746272087097,-1.8825881481170654
17,target,12,-0.6648501753807068,-1.5642088651657104
17,target,13,-0.773991048336029,-1.5549687147140503
17,target,14,-0.7957239747047424,-1.6817494630813599
17,target,15,-0.6527045369148254,-1.6296542882919312
17,target,16,-0.6280657649040222,-1.7362133264541626
17,target,17,-0.7955507040023804,-2.3087804317474365
17,target,18,-0.7558333873748779,-2.416593074798584
17,target,19,-0.9800337553024292,-2.191227674484253
17,target,20,-0.852246880531311,-2.3057360649108887
17,target,21,-0.5952786803245544,-2.2811994552612305
17,target,22,-0.8901007175445557,-2.041512966156006
17,target,23,-0.870762050151825,-1.887566089630127
17,target,24,-0.7529523372650146,-1.9847609996795654
17,target,25,-0.8863434791564941,-2.0836760997772217
17,target,26,-0.7262773513793945,-1.8269273042678833
17,target,27,-0.7886765599250793,-2.0630085468292236
17,target,28,-0.5324553847312927,-1.7406752109527588
17,target,29,-0.8203710913658142,-1.9353207349777222
17,target,30,-0.6301248669624329,-1.84584379196167
17,target,31,-0.773362398147583,-2.472482204437256
17,target,32,-0.7869249582290649,-2.4231934547424316
17,target,33,-0.7265104055404663,-2.419487237930298
17,target,34,-0.6600751280784607,-1.6771565675735474
17,target,35,-0.6917726993560791,-2.113701581954956
17,target,36,-0.7018270492553711,-2.4731760025024414
17,target,37,-0.6758220195770264,-1.7594653367996216
17,target,38,-0.7772784233093262,-2.0094001293182373
17,target,39,-0.7263848185539246,-2.154860496520996
17,target,40,-0.8935405611991882,-1.7295379638671875
17,target,41,-0.9149742126464844,-1.6626043319702148
17,target,42,-0.6935303211212158,-1.8649052381515503
17,target,43,-0.6067925095558167,-1.2830322980880737
17,target,44,-0.6553861498832703,-1.5912635326385498
17,target,45,-0.49923133850097656,-1.7340803146362305
17,target,46,-0.9053974151611328,-0.33452141284942627
17,target,47,-0.9061601161956787,-1.1315195560455322
17,target,48,-0.918725848197937,-0.7662041783332825
17,target,49,-0.8730541467666626,-0.05906081199645996
17,target,50,-0.951380729675293,-1.0371055603027344
17,target,51,-0.8338868618011475,-1.9586817026138306
17,target,52,-0.8223624229431152,-1.690114140510559
17,target,53,-0.86390620470047,-2.0150372982025146
17,target,54,-0.8547368049621582,-1.9602534770965576
17,target,55,-0.9257432818412781,-1.586935043334961
17,target,56,-0.9306132793426514,-1.3215481042861938
17,target,57,-0.8763505220413208,-1.684603214263916
17,target,58,-0.859540581703186,-1.694472312927246
17,target,59,-0.8670908212661743,-1.305083990097046
17,target,60,-1.0147982835769653,-1.640770435333252
17,target,61,-0.8444194793701172,-1.3900099992752075
17,target,62,-0.8535442352294922,-1.498813271522522
17,target,63,-0.8484223484992981,-1.2203887701034546
18,source,0,-0.5860558748245239,-1.7503700256347656
18,source,1,-0.6179593205451965,-1.7706804275512695
18,source,2,-0.6106790900230408,-1.8398789167404175
18,source,3,-0.5178871154785156,-1.5367059707641602
18,source,4,-0.5441393852233887,-1.657936930656433
18,source,5,-0.5824645757675171,-1.6272660493850708
18,source,6,-0.6232669353485107,-1.7015306949615479
18,source,7,-0.5981103777885437,-1.6345933675765991
18,source,8,-0.6724214553833008,-1.7483363151550293
18,source,9,-0.6723202466964722,-1.7406034469604492
18,source,10,-0.6374009251594543,-1.9363694190979004
18,source,11,-0.6094182729721069,-1.786638855934143
18,source,12,-0.7926120758056641,-1.8443951606750488
18,source,13,-0.7913433313369751,-1.8179079294204712
18,source,14,-0.7407005429267883,-1.9055402278900146
18,source,15,-0.6940469145774841,-1.8066595792770386
18,source,16,-0.6303889751434326,-1.775996446609497
18,source,17,-0.6531606912612915,-1.8192600011825562
18,source,18,-0.6212263107299805,-1.7921804189682007
18,source,19,-0.6008397340774536,-1.5935125350952148
18,source,20,-0.6503484845161438,-1.6816396713256836
18,source,21,-0.7294278144836426,-1.8596577644348145
18,source,22,-0.69630366563797,-1.8929805755615234
18,source,23,-0.7063652276992798,-1.924140453338623
18,source,24,-0.7623803615570068,-1.8501715660095215
18,source,25,-0.8235872983932495,-1.885412573814392
18,source,26,-0.736335277557373,-1.916534423828125
18,source,27,-0.7836604714393616,-1.8574981689453125
18,source,28,-0.757672131061554,-1.762332797050476
18,source,29,-0.726271390914917,-1.9413224458694458
18,source,30,-0.7145551443099976,-1.70869779586792
18,source,31,-0.747998058795929,-1.6712050437927246
18,source,32,-0.7512162923812866,-1.7182962894439697
18,source,33,-0.7902658581733704,-1.764931559562683
18,source,34,-0.7793703079223633,-1.7481088638305664
18,source,35,-0.8255388736724854,-1.7090539932250977
18,source,36,-0.8017795085906982,-1.8123995065689087
18,source,37,-0.834951639175415,-1.949183702468872
18,source,38,-0.8020793199539185,-1.8883118629455566
18,source,39,-0.8173781633377075,-1.9128884077072144
18,source,40,-0.7851065397262573,-1.9172941446304321
18,source,41,-0.7408214211463928,-2.0058956146240234
18,source,42,-0.7356806993484497,-1.9845155477523804
18,source,43,-0.7121330499649048,-1.853501796722412
18,source,44,-0.7120456695556641,-1.7728052139282227
18,source,45,-0.70133376121521,-1.7058484554290771
18,source,46,-0.7478955984115601,-1.7729709148406982
18,source,47,-0.7617695927619934,-1.849794626235962
18,source,48,-0.7144767642021179,-1.8927980661392212
18,source,49,-0.7705377340316772,-1.9247199296951294
18,source,50,-0.8145469427108765,-1.9150398969650269
18,source,51,-0.7476457953453064,-1.95166015625
18,source,52,-0.7678908109664917,-1.8574769496917725
18,source,53,-0.7496052384376526,-1.8269234895706177
18,source,54,-0.7463138103485107,-1.9056572914123535
18,source,55,-0.7357727885246277,-1.8186616897583008
18,source,56,-0.7005341649055481,-1.9523637294769287
18,source,57,-0.7002846598625183,-2.1341145038604736
18,source,58,-0.7388858199119568,-2.148829698562622
18,source,59,-0.7711645364761353,-2.0993432998657227
18,source,60,-0.7452709674835205,-2.0684335231781006
18,source,61,-0.7471149563789368,-2.0244719982147217
18,source,62,-0.7263473272323608,-2.08782958984375
18,source,63,-0.7319034337997437,-2.079397201538086
18,target,0,-1.1319897174835205,-1.3927197456359863
18,target,1,-1.3777875900268555,-2.246752977371216
18,target,2,-1.1333521604537964,-2.5801634788513184
18,target,3,-1.0041743516921997,-2.1047234535217285
18,target,4,-0.9604339599609375,-2.2378129959106445
18,target,5,-0.8879713416099548,-2.549466848373413
18,target,6,-0.7925559282302856,-2.656912088394165
18,target,7,-0.8314304351806641,-2.170992612838745
18,target,8,-0.8290959596633911,-2.3029842376708984
18,target,9,-0.7737213373184204,-1.4587332010269165
18,target,10,-0.8229994773864746,-1.6784175634384155
18,target,11,-0.7706538438796997,-2.0437633991241455
18,target,12,-0.8549937605857849,-1.7714807987213135
18,target,13,-1.0134246349334717,-1.6774317026138306
18,target,14,-0.9627799987792969,-1.9030539989471436
18,target,15,-0.8423923850059509,-2.0023353099823
18,target,16,-0.8814990520477295,-2.222820520401001
18,target,17,-0.9355731010437012,-2.476081132888794
18,target,18,-0.969266951084137,-2.5498740673065186
18,target,19,-1.171321153640747,-2.302316904067993
18,target,20,-1.0429773330688477,-2.509510040283203
18,target,21,-0.8006064891815186,-2.5972752571105957
18,target,22,-1.0472750663757324,-2.276496171951294
18,target,23,-1.0638235807418823,-2.0717005729675293
18,target,24,-0.9527618288993835,-2.283792734146118
18,target,25,-1.0531413555145264,-2.3611831665039062
18,target,26,-0.8607672452926636,-1.9990627765655518
18,target,27,-0.8849188685417175,-2.2865569591522217
18,target,28,-0.8371322154998779,-2.5551724433898926
18,target,29,-0.9851822853088379,-2.0122995376586914
18,target,30,-0.7644594311714172,-2.1433122158050537
18,target,31,-0.9701180458068848,-2.805788993835449
18,target,32,-0.942091703414917,-2.714449882507324
18,target,33,-1.0146160125732422,-2.7494635581970215
18,target,34,-0.9336870908737183,-2.303727149963379
18,target,35,-0.9426243901252747,-2.393892288208008
18,target,36,-1.0102808475494385,-2.669342041015625
18,target,37,-0.9264636039733887,-2.220513105392456
18,target,38,-1.008995771408081,-2.408264636993408
18,target,39,-1.017108678817749,-2.533909320831299
18,target,40,-1.0747365951538086,-1.951530933380127
18,target,41,-1.0652050971984863,-1.83638596534729
18,target,42,-0.8391278386116028,-2.2408900260925293
18,target,43,-0.7679162621498108,-1.8592209815979004
18,target,44,-0.7581937909126282,-1.971469521522522
18,target,45,-0.638806164264679,-2.1348090171813965
18,target,46,-1.1509342193603516,-0.5982248783111572
18,target,47,-1.0663273334503174,-1.420501708984375
18,target,48,-1.055397391319275,-1.0935823917388916
18,target,49,-1.0410462617874146,-0.2149416208267212
18,target,50,-1.203188180923462,-1.2654895782470703
18,target,51,-1.0340652465820312,-2.0734682083129883
18,target,52,-0.988898515701294,-1.9624316692352295
18,target,53,-1.0476090908050537,-2.260730266571045
18,target,54,-1.0383793115615845,-2.2210731506347656
18,target,55,-1.0543663501739502,-1.7008144855499268
18,target,56,-1.0649468898773193,-1.5983774662017822
18,target,57,-1.09483003616333,-1.9368000030517578
18,target,58,-1.0403831005096436,-1.981934905052185
18,target,59,-1.0393991470336914,-1.633398413658142
18,target,60,-1.1849154233932495,-1.8640689849853516
18,target,61,-1.0195890665054321,-1.6151859760284424
18,target,62,-1.0786867141723633,-1.8269367218017578
18,target,63,-1.0088226795196533,-1.4961446523666382
19,source,0,-0.5255986452102661,-1.1969733238220215
19,source,1,-0.5262594223022461,-1.2156963348388672
19,source,2,-0.4938647747039795,-1.2175973653793335
19,source,3,-0.4967725872993469,-1.1018551588058472
19,source,4,-0.562362015247345,-1.089141845703125
19,source,5,-0.6015709638595581,-1.155228614807129
19,source,6,-0.5570752620697021,-1.1251317262649536
19,source,7,-0.5415960550308228,-1.1460663080215454
19,source,8,-0.5556405782699585,-1.2254234552383423
19,source,9,-0.5801053047180176,-1.227420449256897
19,source,10,-0.5517538785934448,-1.3897531032562256
19,source,11,-0.5685755014419556,-1.1810884475708008
19,source,12,-0.6790167689323425,-1.1523622274398804
19,source,13,-0.7497106790542603,-1.2405287027359009
19,source,14,-0.6776785850524902,-1.292177438735962
19,source,15,-0.6365271806716919,-1.1684156656265259
19,source,16,-0.6392677426338196,-1.1223386526107788
19,source,17,-0.6314617991447449,-1.0752397775650024
19,source,18,-0.6025195717811584,-1.0165232419967651
19,source,19,-0.6265645027160645,-1.0084781646728516
19,source,20,-0.6692012548446655,-1.0056127309799194
19,source,21,-0.6988773941993713,-1.1788489818572998
19,source,22,-0.6918870210647583,-1.156441330909729
19,source,23,-0.6917271614074707,-1.234828233718872
19,source,24,-0.7148309946060181,-1.215799331665039
19,source,25,-0.7665496468544006,-1.2167835235595703
19,source,26,-0.6973167061805725,-1.2086741924285889
19,source,27,-0.7330412864685059,-1.2215182781219482
19,source,28,-0.7130231261253357,-1.096151351928711
19,source,29,-0.6679376363754272,-1.2537261247634888
19,source,30,-0.6151790618896484,-0.9641077518463135
19,source,31,-0.6190837621688843,-0.9369317293167114
19,source,32,-0.6454034447669983,-0.9961667656898499
19,source,33,-0.6048622131347656,-1.0472571849822998
19,source,34,-0.653234601020813,-1.057145595550537
19,source,35,-0.711749255657196,-1.0873923301696777
19,source,36,-0.7026179432868958,-1.1573941707611084
19,source,37,-0.68898606300354,-1.2971853017807007
19,source,38,-0.653221607208252,-1.212158441543579
19,source,39,-0.6765709519386292,-1.4175065755844116
19,source,40,-0.6692273020744324,-1.4025585651397705
19,source,41,-0.6419057250022888,-1.4091475009918213
19,source,42,-0.6571900844573975,-1.3735219240188599
19,source,43,-0.6526385545730591,-1.2463600635528564
19,source,44,-0.6295067667961121,-1.2157875299453735
19,source,45,-0.6187753677368164,-1.1110109090805054
19,source,46,-0.658821702003479,-1.0784707069396973
19,source,47,-0.7089750170707703,-1.180727243423462
19,source,48,-0.6475959420204163,-1.275955319404602
19,source,49,-0.6896021962165833,-1.2132923603057861
19,source,50,-0.7174757122993469,-1.2057180404663086
19,source,51,-0.6245033740997314,-1.1551735401153564
19,source,52,-0.6320661902427673,-1.1193974018096924
19,source,53,-0.610151469707489,-1.0905601978302002
19,source,54,-0.6120825409889221,-1.176299810409546
19,source,55,-0.6231091022491455,-1.0768470764160156
19,source,56,-0.5735635161399841,-1.2328720092773438
19,source,57,-0.5497366189956665,-1.3427389860153198
19,source,58,-0.6025717258453369,-1.3956879377365112
19,source,59,-0.6525747776031494,-1.3995716571807861
19,source,60,-0.6047539710998535,-1.4037740230560303
19,source,61,-0.6334289312362671,-1.2967177629470825
19,source,62,-0.6665564179420471,-1.367937445640564
19,source,63,-0.6660259962081909,-1.2873071432113647
19,target,0,-1.098838448524475,-0.9869349598884583
19,target,1,-1.2567216157913208,-1.9139127731323242
19,target,2,-1.008107304573059,-2.160747528076172
19,target,3,-0.9444099068641663,-1.5896484851837158
19,target,4,-0.8952932357788086,-1.8787920475006104
19,target,5,-0.8644828796386719,-2.043161630630493
19,target,6,-0.7799854278564453,-2.136197566986084
19,target,7,-0.7555094361305237,-1.5078063011169434
19,target,8,-0.7712663412094116,-1.6948812007904053
19,target,9,-0.6876053214073181,-1.016448974609375
19,target,10,-0.699753999710083,-1.1944347620010376
19,target,11,-0.6472980380058289,-1.6199272871017456
19,target,12,-0.725897490978241,-1.2335593700408936
19,target,13,-0.9159044027328491,-1.2303532361984253
19,target,14,-0.8370575904846191,-1.396233081817627
19,target,15,-0.7823556661605835,-1.655635118484497
19,target,16,-0.7830482721328735,-1.7617154121398926
19,target,17,-0.8714370727539062,-1.9531171321868896
19,target,18,-0.9306002855300903,-2.1110901832580566
19,target,19,-1.1668014526367188,-1.8655589818954468
19,target,20,-0.9971081614494324,-2.1133246421813965
19,target,21,-0.7782647609710693,-1.9282219409942627
19,target,22,-1.0028855800628662,-1.6218467950820923
19,target,23,-1.0345200300216675,-1.6427403688430786
19,target,24,-0.9521361589431763,-1.7500033378601074
