epoch,domain,sample_index,pc1,pc2,pc3
0,target,20,0.7878929972648621,0.5338071584701538,-0.12472474575042725
0,target,21,-0.334303081035614,0.7439078092575073,-0.5101257562637329
0,target,22,1.2011432647705078,0.05855493247509003,-0.17935824394226074
0,target,23,1.0605862140655518,-0.098358154296875,-0.2616842985153198
0,target,24,0.11248455941677094,0.4665600061416626,-0.050779104232788086
0,target,25,0.5171259045600891,0.25741469860076904,0.307620644569397
0,target,26,0.693703293800354,0.1823137104511261,0.03893548250198364
0,target,27,0.740960955619812,0.3658829927444458,-0.02731335163116455
0,target,28,0.010641388595104218,0.7416079640388489,0.051979899406433105
0,target,29,0.8482620716094971,0.21911299228668213,0.4861792027950287
0,target,30,0.2542920708656311,0.5784038305282593,0.6160385608673096
0,target,31,0.5021226406097412,0.5920573472976685,0.5509756803512573
0,target,32,0.4706403613090515,0.37912389636039734,0.7698253393173218
0,target,33,0.0029386095702648163,1.0083073377609253,-0.14884090423583984
0,target,34,0.2905690670013428,0.8104697465896606,-0.274639368057251
0,target,35,-0.041036803275346756,0.7911924123764038,0.16917866468429565
0,target,36,0.033337824046611786,1.0358362197875977,-0.10374903678894043
0,target,37,-0.09349243342876434,0.9023335576057434,-0.18204998970031738
0,target,38,0.3059297800064087,0.8131821155548096,-0.18271827697753906
0,target,39,-0.04533218964934349,0.9666873216629028,-0.10822468996047974
0,target,40,0.7455743551254272,-0.00044015049934387207,-0.49045801162719727
0,target,41,0.8420591354370117,-0.1477956771850586,-0.6192840337753296
0,target,42,-0.10802340507507324,0.0018036067485809326,-0.6794981956481934
0,target,43,-0.015243299305438995,-0.14014577865600586,-0.791466474533081
0,target,44,-0.25673580169677734,0.14565810561180115,-0.766072154045105
0,target,45,-0.17305898666381836,0.05829891562461853,-0.7769985198974609
0,target,46,0.38610953092575073,-0.6753602027893066,0.971316397190094
0,target,47,1.932090401649475,-1.1280100345611572,-0.27708137035369873
0,target,48,2.079501152038574,-1.1095974445343018,-0.253049373626709
0,target,49,0.5368341207504272,-0.6167970895767212,0.797848105430603
0,target,50,0.6273582577705383,-0.4576684832572937,0.5363085269927979
0,target,51,1.170382022857666,0.06207039952278137,-0.05987793207168579
0,target,52,1.0784966945648193,-0.3244432210922241,0.03598451614379883
0,target,53,1.3747100830078125,-0.39834707975387573,0.10241717100143433
0,target,54,1.3634945154190063,0.0882403552532196,-0.1385706663131714
0,target,55,1.555043339729309,-0.33512550592422485,-0.027900516986846924
0,target,56,1.8593225479125977,-0.9317144751548767,-0.1636955738067627
0,target,57,1.4479538202285767,-0.6267316937446594,0.06981348991394043
0,target,58,1.4233824014663696,-0.5502684712409973,0.10457926988601685
0,target,59,1.6032302379608154,-0.712662935256958,-0.07617485523223877
0,target,60,1.551138997077942,-0.668550431728363,-0.22628164291381836
0,target,61,1.5731942653656006,-0.656302809715271,-0.2491755485534668
0,target,62,0.9635079503059387,-0.08756110072135925,-0.19048380851745605
0,target,63,1.517256736755371,-0.6197589635848999,-0.2586174011230469
1,source,0,-0.44668352603912354,-0.20427978038787842,0.772415816783905
1,source,1,-0.5091004967689514,-0.24337506294250488,0.8163481950759888
1,source,2,-0.5554749965667725,-0.22627121210098267,0.6905417442321777
1,source,3,-0.5740861892700195,-0.262004554271698,0.6883628368377686
1,source,4,-0.47282642126083374,-0.21266978979110718,0.7259384989738464
1,source,5,-0.5644948482513428,-0.28783851861953735,0.8327087759971619
1,source,6,-0.5564005970954895,-0.2900853157043457,0.7994344830513
1,source,7,-0.5317541360855103,-0.2925756573677063,0.7980959415435791
1,source,8,-0.5543259978294373,-0.29803621768951416,0.8296976089477539
1,source,9,-0.5878649950027466,-0.2948986291885376,0.804163932800293
1,source,10,-0.50291508436203,-0.1995100975036621,0.6774249076843262
1,source,11,-0.6255357265472412,-0.2706531882286072,0.7606703042984009
1,source,12,-0.5359911918640137,-0.2274448573589325,0.6983462572097778
1,source,13,-0.5737504363059998,-0.22369137406349182,0.6830193996429443
1,source,14,-0.3866485357284546,-0.21477288007736206,0.6498286724090576
1,source,15,-0.45810461044311523,-0.19510522484779358,0.7361644506454468
1,source,16,-0.5185388922691345,-0.2648831605911255,0.7260043621063232
1,source,17,-0.5021701455116272,-0.21972250938415527,0.697344958782196
1,source,18,-0.527370810508728,-0.258552610874176,0.7606012225151062
1,source,19,-0.5305002927780151,-0.24384239315986633,0.7376983165740967
1,source,20,-0.5618376731872559,-0.25302183628082275,0.6566029191017151
1,source,21,-0.4742100238800049,-0.1603940725326538,0.6338016986846924
1,source,22,-0.46469295024871826,-0.24563336372375488,0.6102006435394287
1,source,23,-0.44945693016052246,-0.2219845950603485,0.6836322546005249
1,source,24,-0.47666865587234497,-0.21970057487487793,0.7434374690055847
1,source,25,-0.4449222683906555,-0.2269001603126526,0.7907150983810425
1,source,26,-0.41539478302001953,-0.20043864846229553,0.678421139717102
1,source,27,-0.4365774393081665,-0.18919390439987183,0.6785485148429871
1,source,28,-0.47508788108825684,-0.23814645409584045,0.6977825164794922
1,source,29,-0.5477653741836548,-0.1931248903274536,0.7592999935150146
1,source,30,-0.608852744102478,-0.2505143880844116,0.7638814449310303
1,source,31,-0.6208692789077759,-0.22457784414291382,0.7522362470626831
1,source,32,-0.5364857316017151,-0.20781701803207397,0.6967729330062866
1,source,33,-0.5335533022880554,-0.26978451013565063,0.8163357377052307
1,source,34,-0.606315016746521,-0.3118671774864197,0.8550213575363159
1,source,35,-0.5684086680412292,-0.26355230808258057,0.8577209115028381
1,source,36,-0.4488847255706787,-0.16806983947753906,0.6805294156074524
1,source,37,-0.4994348883628845,-0.19792532920837402,0.739998459815979
1,source,38,-0.4449523091316223,-0.21251630783081055,0.7668581008911133
1,source,39,-0.5051375031471252,-0.26475077867507935,0.7135103940963745
1,source,40,-0.341926634311676,-0.06071004271507263,0.6118464469909668
1,source,41,-0.47562479972839355,-0.2358047068119049,0.6775545477867126
1,source,42,-0.4154665470123291,-0.18785366415977478,0.6307426691055298
1,source,43,-0.4344787001609802,-0.18554404377937317,0.6340291500091553
1,source,44,-0.5155605673789978,-0.1707260012626648,0.5879299640655518
1,source,45,-0.49022847414016724,-0.22090691328048706,0.6388194561004639
1,source,46,-0.466680109500885,-0.2028619945049286,0.6982450485229492
1,source,47,-0.5757115483283997,-0.2226022183895111,0.7175782918930054
1,source,48,-0.6171546578407288,-0.2681352496147156,0.7024538516998291
1,source,49,-0.4639391303062439,-0.11499917507171631,0.7011348009109497
1,source,50,-0.5567072629928589,-0.1709614396095276,1.123786211013794
1,source,51,-0.674899697303772,-0.12714263796806335,1.109732985496521
1,source,52,-0.7184320688247681,-0.1634153425693512,1.1566078662872314
1,source,53,-0.6928306221961975,-0.2691749930381775,1.0584630966186523
1,source,54,-0.6138187646865845,-0.21389439702033997,1.0342074632644653
1,source,55,-0.8380533456802368,-0.2734050750732422,1.233830451965332
1,source,56,-0.8014418482780457,-0.2184303104877472,1.2302377223968506
1,source,57,-0.7957035899162292,-0.23523694276809692,1.2143653631210327
1,source,58,-0.6852209568023682,-0.223831444978714,1.1861634254455566
1,source,59,-0.7824501395225525,-0.22347131371498108,1.254385232925415
1,source,60,-0.6093829274177551,-0.12260648608207703,0.9710643291473389
1,source,61,-0.7679237723350525,-0.2009562849998474,1.1696703433990479
1,source,62,-0.740004301071167,-0.1339794099330902,1.0863449573516846
1,source,63,-0.6363807916641235,-0.10852363705635071,0.8890764713287354
1,target,0,-0.11509323120117188,-0.13585031032562256,0.6503970623016357
1,target,1,-0.3073594570159912,-0.13723257184028625,1.0664646625518799
1,target,2,-0.5532556176185608,-0.1720777451992035,0.9533535242080688
1,target,3,-0.3709262013435364,-0.21959224343299866,0.9277892112731934
1,target,4,-0.486081063747406,0.015462920069694519,0.9241096377372742
1,target,5,-0.20644670724868774,0.12309035658836365,0.9029074311256409
1,target,6,-0.6408690810203552,-0.059404075145721436,0.9790521860122681
1,target,7,-0.707019567489624,-0.0717783272266388,1.0596673488616943
1,target,8,-0.7818601131439209,-0.18183952569961548,1.045401692390442
1,target,9,-0.40460121631622314,0.051462918519973755,0.91861891746521
1,target,10,-0.39671146869659424,0.021841704845428467,0.8589228391647339
1,target,11,-0.5273032188415527,0.06704600155353546,1.025854468345642
1,target,12,-0.5746287107467651,-0.04807117581367493,0.9087271690368652
1,target,13,-0.18506161868572235,-0.051703423261642456,0.8090853691101074
1,target,14,-0.17854803800582886,0.03528253734111786,0.9145470261573792
1,target,15,-0.37931209802627563,0.009091109037399292,0.8667562007904053
1,target,16,-0.32984548807144165,-0.002918809652328491,0.9152971506118774
1,target,17,-0.5285256505012512,0.016105473041534424,0.9052462577819824
1,target,18,-0.49532192945480347,-0.06327754259109497,0.9643288254737854
1,target,19,-0.3918837904930115,-0.1511460840702057,0.707159698009491
1,target,20,-0.37180382013320923,0.0001703798770904541,0.9283588528633118
1,target,21,-0.8542452454566956,-0.13509058952331543,0.9443906545639038
1,target,22,-0.11029540002346039,-0.10728412866592407,0.6439816355705261
1,target,23,-0.34290337562561035,-0.12278461456298828,0.7968305349349976
1,target,24,-0.592367947101593,-0.10100087523460388,1.0322140455245972
1,target,25,-0.2866746783256531,-0.0935748815536499,0.9870283007621765
1,target,26,-0.2874099016189575,-0.179523766040802,0.8198665976524353
1,target,27,-0.1504732370376587,-0.02234610915184021,0.7250404357910156
1,target,28,-0.48260217905044556,-0.012733012437820435,0.9600473642349243
1,target,29,-0.23740287125110626,-0.022215187549591064,1.0919116735458374
1,target,30,-0.44928544759750366,-0.06873804330825806,0.9566170573234558
1,target,31,-0.5186769366264343,0.04785507917404175,1.1544541120529175
1,target,32,-0.5113952159881592,-0.009445667266845703,1.1184563636779785
1,target,33,-0.6452388167381287,-0.04933446645736694,0.9243438243865967
1,target,34,-0.6070764660835266,-0.1136452853679657,0.9130538702011108
1,target,35,-0.5834330320358276,-0.10241219401359558,0.9832542538642883
1,target,36,-0.7938333749771118,0.00067138671875,1.0445235967636108
1,target,37,-0.6730300784111023,-0.059521257877349854,0.8731675148010254
1,target,38,-0.6240349411964417,-0.03880879282951355,0.8912487626075745
1,target,39,-0.6598102450370789,-0.03832828998565674,0.951870858669281
1,target,40,-0.4200562834739685,-0.18314874172210693,0.835292398929596
1,target,41,-0.3842545747756958,-0.18114826083183289,0.7888420224189758
1,target,42,-0.7182338237762451,-0.3483811020851135,0.9184090495109558
1,target,43,-0.6203231811523438,-0.3785400986671448,0.8657817840576172
1,target,44,-0.6400426030158997,-0.2591358423233032,0.8101727962493896
1,target,45,-0.6941424608230591,-0.3548828363418579,0.8424679636955261
1,target,46,0.20131711661815643,-0.5765752792358398,0.9106470942497253
1,target,47,0.21031852066516876,-0.4978201985359192,0.681876003742218
1,target,48,0.2447102814912796,-0.3954538106918335,0.7152882218360901
1,target,49,0.19097857177257538,-0.5174705386161804,0.8281614184379578
1,target,50,-0.0414217934012413,-0.2686966061592102,0.9194868803024292
1,target,51,-0.09668970108032227,-0.19534680247306824,0.9023117423057556
1,target,52,-0.13493728637695312,-0.19950518012046814,0.9357057809829712
1,target,53,-0.09693276137113571,-0.2619166374206543,0.9859318137168884
1,target,54,-0.04606036841869354,-0.10733067989349365,0.8184425830841064
1,target,55,0.14658242464065552,-0.18563690781593323,0.7418681979179382
1,target,56,0.1723427176475525,-0.36472654342651367,0.7792816162109375
1,target,57,-0.00930720940232277,-0.30693668127059937,0.927484393119812
1,target,58,0.013305068016052246,-0.2791275978088379,0.8494734168052673
1,target,59,0.08680030703544617,-0.3416097164154053,0.8523754477500916
1,target,60,-0.04784579202532768,-0.32343417406082153,0.884456217288971
1,target,61,0.03428589552640915,-0.28688305616378784,0.855390191078186
1,target,62,-0.23938913643360138,-0.2543523907661438,0.9014641046524048
1,target,63,-0.020856227725744247,-0.33617621660232544,0.8552378416061401
2,source,0,-0.48189598321914673,-0.3428698182106018,0.8633260726928711
2,source,1,-0.39834755659103394,-0.3575626611709595,0.8734685778617859
2,source,2,-0.5202698111534119,-0.28438907861709595,0.8205949068069458
2,source,3,-0.5444785952568054,-0.3558574914932251,0.851855456829071
2,source,4,-0.48659390211105347,-0.40627938508987427,0.8846111297607422
2,source,5,-0.5289216041564941,-0.4194048047065735,0.851673424243927
2,source,6,-0.5369959473609924,-0.4043736457824707,0.83913254737854
2,source,7,-0.5023331642150879,-0.388630747795105,0.8263029456138611
2,source,8,-0.49490833282470703,-0.41827255487442017,0.833058774471283
2,source,9,-0.5144673585891724,-0.3494766354560852,0.8248474597930908
2,source,10,-0.5131343007087708,-0.3398902416229248,0.8989728689193726
2,source,11,-0.5625985264778137,-0.3233504891395569,0.8482977747917175
2,source,12,-0.5410462021827698,-0.3402157425880432,0.783295750617981
2,source,13,-0.5401865839958191,-0.3992276191711426,0.7615304589271545
2,source,14,-0.38256633281707764,-0.37513017654418945,0.7432394623756409
2,source,15,-0.43975794315338135,-0.33864349126815796,0.9572046995162964
2,source,16,-0.5014625191688538,-0.336239218711853,0.8047561645507812
2,source,17,-0.48193854093551636,-0.3385329246520996,0.808390736579895
2,source,18,-0.4782536029815674,-0.3347495198249817,0.8313895463943481
2,source,19,-0.47565507888793945,-0.3662068843841553,0.8989311456680298
2,source,20,-0.5677122473716736,-0.348006010055542,0.8319560289382935
2,source,21,-0.4771829843521118,-0.36582618951797485,0.8513085246086121
2,source,22,-0.46991395950317383,-0.3499755859375,0.7879005074501038
2,source,23,-0.434639036655426,-0.36134886741638184,0.8456342220306396
2,source,24,-0.4147745370864868,-0.3831825852394104,0.862514317035675
2,source,25,-0.3919494152069092,-0.38345980644226074,0.9691879749298096
2,source,26,-0.42192351818084717,-0.38045674562454224,0.8729997277259827
2,source,27,-0.4239323139190674,-0.32644033432006836,0.8294433951377869
2,source,28,-0.4799305200576782,-0.30497390031814575,0.9317549467086792
2,source,29,-0.5573992133140564,-0.3083897829055786,0.8890776038169861
2,source,30,-0.5543838739395142,-0.34160125255584717,0.8440889716148376
2,source,31,-0.5598399043083191,-0.3116447329521179,0.8505116701126099
2,source,32,-0.5539336800575256,-0.3788872957229614,0.8622907996177673
2,source,33,-0.496431827545166,-0.3773731589317322,0.8509455919265747
2,source,34,-0.5366968512535095,-0.38829100131988525,0.8986603021621704
2,source,35,-0.4768521189689636,-0.3181210160255432,0.9390342235565186
2,source,36,-0.44398337602615356,-0.339687705039978,0.8074142932891846
2,source,37,-0.42891621589660645,-0.3649650812149048,0.9040443897247314
2,source,38,-0.3878195881843567,-0.37967151403427124,0.8937286734580994
2,source,39,-0.4542170763015747,-0.3763390779495239,0.8852603435516357
2,source,40,-0.5023237466812134,-0.3524572253227234,0.8736670017242432
2,source,41,-0.5489197969436646,-0.3778020739555359,0.7701845765113831
2,source,42,-0.521378219127655,-0.37300634384155273,0.7727823853492737
2,source,43,-0.5023602247238159,-0.35105353593826294,0.8061110377311707
2,source,44,-0.5348376035690308,-0.33471065759658813,0.8246593475341797
2,source,45,-0.5073511600494385,-0.3352547287940979,0.8496767282485962
2,source,46,-0.44151365756988525,-0.38608700037002563,0.7783597707748413
2,source,47,-0.5453596711158752,-0.30300354957580566,0.8833824396133423
2,source,48,-0.5651243925094604,-0.3722074627876282,0.8197445869445801
2,source,49,-0.446230947971344,-0.36227095127105713,0.9052726030349731
2,source,50,-0.5167925357818604,-0.44006794691085815,1.01173734664917
2,source,51,-0.48693913221359253,-0.38616877794265747,0.990380048751831
2,source,52,-0.5908858776092529,-0.38759446144104004,1.0403238534927368
2,source,53,-0.5926623344421387,-0.38621431589126587,0.9980589747428894
2,source,54,-0.5440028309822083,-0.48897355794906616,1.0601197481155396
2,source,55,-0.5353201031684875,-0.504599392414093,1.0305064916610718
2,source,56,-0.541788637638092,-0.4541286826133728,1.0506576299667358
2,source,57,-0.5414947867393494,-0.40486645698547363,1.0447618961334229
2,source,58,-0.4728480577468872,-0.4298135042190552,1.0668116807937622
2,source,59,-0.5758118629455566,-0.4342246651649475,1.0611929893493652
2,source,60,-0.5668559670448303,-0.3334747552871704,1.0162944793701172
2,source,61,-0.613175094127655,-0.3765680193901062,0.9929338693618774
2,source,62,-0.599345862865448,-0.3541828989982605,0.993109941482544
2,source,63,-0.5206891894340515,-0.40157943964004517,0.8678568005561829
2,target,0,-0.1756163090467453,-0.5327648520469666,0.7567905187606812
2,target,1,-0.48514342308044434,-0.5013066530227661,1.1139346361160278
2,target,2,-0.5623559951782227,-0.3213348388671875,0.896883487701416
2,target,3,-0.4157438278198242,-0.5228819251060486,0.9056522846221924
2,target,4,-0.4672529101371765,-0.21922042965888977,0.9117781519889832
2,target,5,-0.4262610673904419,-0.15786466002464294,1.1376371383666992
2,target,6,-0.6410227417945862,-0.15433043241500854,1.091322898864746
2,target,7,-0.5141239166259766,-0.15477049350738525,0.9630857706069946
2,target,8,-0.6022934913635254,-0.12288790941238403,0.9568448066711426
2,target,9,-0.35866671800613403,-0.29584646224975586,0.8709312677383423
2,target,10,-0.3523295521736145,-0.3165416717529297,0.8581187725067139
2,target,11,-0.43877166509628296,-0.26745671033859253,1.0368775129318237
2,target,12,-0.42050009965896606,-0.3293701410293579,0.8120324015617371
2,target,13,-0.30805379152297974,-0.33170849084854126,0.9050965309143066
2,target,14,-0.3339952230453491,-0.33862507343292236,1.0057777166366577
2,target,15,-0.4025525450706482,-0.24762684106826782,0.9209790229797363
2,target,16,-0.4311588406562805,-0.2357541024684906,0.9884378910064697
2,target,17,-0.44948530197143555,-0.233706533908844,0.9461714029312134
2,target,18,-0.5339294672012329,-0.21815651655197144,1.0777921676635742
2,target,19,-0.46406733989715576,-0.3641977310180664,0.9801051616668701
2,target,20,-0.5132108926773071,-0.21719282865524292,1.082292079925537
2,target,21,-0.6292734742164612,-0.1604166030883789,0.9899439811706543
2,target,22,-0.3303412199020386,-0.29018282890319824,0.9685728549957275
2,target,23,-0.35919249057769775,-0.3722009062767029,0.9109489321708679
2,target,24,-0.5373657941818237,-0.2048673927783966,0.9976551532745361
2,target,25,-0.47885727882385254,-0.38278728723526,1.067663550376892
2,target,26,-0.40255439281463623,-0.49204641580581665,0.9388210773468018
2,target,27,-0.28924864530563354,-0.38495367765426636,0.7876428365707397
2,target,28,-0.5122111439704895,-0.307767391204834,0.8401105403900146
2,target,29,-0.2934213876724243,-0.4021570682525635,0.986617922782898
2,target,30,-0.48839282989501953,-0.32197749614715576,0.956057608127594
2,target,31,-0.4946957230567932,-0.24579012393951416,1.1171162128448486
2,target,32,-0.5211525559425354,-0.3047800064086914,1.1385810375213623
2,target,33,-0.6507053375244141,-0.24785947799682617,0.8404927849769592
2,target,34,-0.5462563633918762,-0.2844449281692505,0.8239386081695557
2,target,35,-0.6700290441513062,-0.21682217717170715,0.9520653486251831
2,target,36,-0.6489257216453552,-0.13755086064338684,1.0111229419708252
2,target,37,-0.5940012335777283,-0.2639704942703247,0.8233778476715088
2,target,38,-0.5364287495613098,-0.29987633228302,0.8721016049385071
2,target,39,-0.639160692691803,-0.23343932628631592,0.9283084869384766
2,target,40,-0.4515552520751953,-0.3327556848526001,0.9251085519790649
2,target,41,-0.3626917004585266,-0.33880841732025146,0.8603639602661133
2,target,42,-0.5919332504272461,-0.39540499448776245,0.8687583208084106
2,target,43,-0.5260375142097473,-0.4772006869316101,0.8297309875488281
2,target,44,-0.6501575708389282,-0.43685925006866455,0.9048550128936768
2,target,45,-0.6075289249420166,-0.4139443039894104,0.895334005355835
2,target,46,0.11954382061958313,-0.9282669425010681,0.8887553215026855
2,target,47,-0.045295849442481995,-0.7810401320457458,0.7757687568664551
2,target,48,0.034380361437797546,-0.7457976341247559,0.8376530408859253
2,target,49,0.13464975357055664,-0.8947530388832092,0.9025894999504089
2,target,50,-0.3301898241043091,-0.5578339695930481,1.1993839740753174
2,target,51,-0.32627391815185547,-0.5354260802268982,0.9946831464767456
2,target,52,-0.21120353043079376,-0.5935131907463074,0.8590258359909058
2,target,53,-0.2407064139842987,-0.5702596306800842,0.9360373020172119
2,target,54,-0.29244089126586914,-0.41648244857788086,1.0183335542678833
2,target,55,-0.1787174642086029,-0.5315245389938354,0.9187262058258057
2,target,56,-0.11347910761833191,-0.6618419289588928,0.8786962628364563
2,target,57,-0.12609094381332397,-0.5990145802497864,0.8940556049346924
2,target,58,-0.1739698201417923,-0.5528976321220398,0.9178062081336975
2,target,59,-0.1183374673128128,-0.6412886381149292,0.8478101491928101
2,target,60,-0.1795019805431366,-0.6451635360717773,0.8269215822219849
2,target,61,-0.16268441081047058,-0.6698258519172668,0.8576951026916504
2,target,62,-0.3103129267692566,-0.5688602924346924,0.7975113391876221
2,target,63,-0.18706783652305603,-0.647515594959259,0.8638845086097717
3,source,0,-0.4345974922180176,-0.4299060106277466,0.6784664392471313
3,source,1,-0.4226328730583191,-0.44560492038726807,0.7161535620689392
3,source,2,-0.47018754482269287,-0.4300384521484375,0.6381383538246155
3,source,3,-0.4860249161720276,-0.46852463483810425,0.6300324201583862
3,source,4,-0.4161001443862915,-0.39291632175445557,0.6817455291748047
3,source,5,-0.5553110837936401,-0.4373667240142822,0.6715108156204224
3,source,6,-0.5608417987823486,-0.4454713463783264,0.6555677652359009
3,source,7,-0.5255007147789001,-0.4436083436012268,0.660126268863678
3,source,8,-0.5243716239929199,-0.46086829900741577,0.6690827012062073
3,source,9,-0.5545238256454468,-0.4622613191604614,0.655864953994751
3,source,10,-0.44415080547332764,-0.4236202836036682,0.6684100031852722
3,source,11,-0.5673146843910217,-0.48875945806503296,0.6294648051261902
3,source,12,-0.5681272149085999,-0.4483206272125244,0.5761945247650146
3,source,13,-0.47877973318099976,-0.5217812061309814,0.5469573736190796
3,source,14,-0.32185858488082886,-0.47531527280807495,0.6015973687171936
3,source,15,-0.41736429929733276,-0.44112300872802734,0.761126697063446
3,source,16,-0.4296794533729553,-0.48983561992645264,0.6196125745773315
3,source,17,-0.3937167525291443,-0.4673944115638733,0.6001136898994446
3,source,18,-0.41715937852859497,-0.4591371417045593,0.6154692769050598
