epoch,domain,sample_index,pc1,pc2,pc3
0,source,0,-0.6058961749076843,-0.24534326791763306,-0.20634688436985016
0,source,1,-0.5957092642784119,-0.3061842918395996,-0.16832780838012695
0,source,2,-0.47089552879333496,-0.3138620853424072,0.13423186540603638
0,source,3,-0.33181220293045044,-0.25017666816711426,0.2742379307746887
0,source,4,-0.6139126420021057,-0.13805127143859863,-0.01710227131843567
0,source,5,-0.5250093340873718,-0.14289230108261108,0.05383353680372238
0,source,6,-0.749092698097229,-0.18313640356063843,-0.1358843445777893
0,source,7,-0.6396327018737793,-0.27482736110687256,-0.1573665291070938
0,source,8,-0.581932783126831,-0.2749181389808655,0.1341363489627838
0,source,9,-0.5751379728317261,-0.2579262852668762,0.11629453301429749
0,source,10,-0.6435307264328003,-0.12648719549179077,0.1515834927558899
0,source,11,-0.4654322862625122,-0.3981853127479553,0.17475825548171997
0,source,12,-0.7873532176017761,-0.31355559825897217,-0.03729403764009476
0,source,13,-0.5802546739578247,-0.16134291887283325,0.2379603087902069
0,source,14,-0.46711575984954834,-0.3988569974899292,-0.025462083518505096
0,source,15,-0.599401593208313,-0.39141130447387695,0.25433868169784546
0,source,16,-0.6481212377548218,-0.2862008213996887,0.2608237862586975
0,source,17,-0.6115618944168091,-0.42341148853302,0.14262093603610992
0,source,18,-0.6941007375717163,-0.45486658811569214,0.1424749791622162
0,source,19,-0.6189199686050415,-0.38310062885284424,0.1598365753889084
0,source,20,-0.37223657965660095,-0.21061885356903076,0.604278028011322
0,source,21,-0.4177485704421997,-0.26101428270339966,0.5641781687736511
0,source,22,-0.4252992272377014,-0.49828845262527466,0.7970876097679138
0,source,23,-0.5046903491020203,-0.3780249357223511,0.7831830382347107
0,source,24,-0.44715747237205505,-0.377494215965271,0.6253228187561035
0,source,25,-0.4657830595970154,-0.3923075795173645,0.4152885675430298
0,source,26,-0.3888612985610962,-0.25935083627700806,0.19074653089046478
0,source,27,-0.7375116348266602,-0.48773396015167236,-0.3286086916923523
0,source,28,-0.5917890667915344,-0.20739901065826416,0.16699451208114624
0,source,29,-0.6850501298904419,-0.22194117307662964,-0.06203875690698624
0,source,30,-0.5984653830528259,-0.2799328565597534,0.08506761491298676
0,source,31,-0.55884850025177,-0.3199303150177002,0.2141963392496109
0,source,32,-0.703616738319397,-0.15081089735031128,-0.04880630224943161
0,source,33,-0.6084288954734802,-0.26615726947784424,-0.02679910510778427
0,source,34,-0.4556578993797302,-0.5237765312194824,0.04582592472434044
